,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
train_loss,1.5389405178070068,1.0423885186386108,0.8296934101104736,0.7133713725662232,0.6400816091060638,0.585520910282135,0.5450968691062927,0.5126643432617187,0.48812115612030027,0.4653622584724426,0.45147031787872316,0.43613434743881224,0.4215088945770264,0.40852038024902343,0.3985016456699371,0.38419804562568666,0.38126530091285704,0.36998267104148863,0.36695274762153623,0.3546436593055725,0.3483844090270996,0.3449969113922119,0.33762245639801025,0.3350816834640503,0.3305236188030243,0.3213272631263733,0.31728298931598664,0.31226796134471896,0.3087769676971436,0.3095806511592865,0.3046920551490784,0.3013412192249298,0.29555276841163636,0.29540883541107177,0.2919817855834961,0.283633727684021,0.2776648742389679,0.2794209442615509,0.27849128222942354,0.27912315252304076,0.2756592789793014,0.27321907264232637,0.2644557112503052,0.26723557343482973,0.2671065296840668,0.2641279821968079,0.266660011973381,0.2580297485256195,0.26043953082561494,0.25893016247272493,0.25788870509147643,0.2511346242237091,0.24719137657165527,0.2547711044979096,0.24923219667434693,0.2463012530040741,0.2459748688220978,0.23926327213287354,0.24495851162910462,0.24679197247505189,0.2456967160511017,0.2390427014684677,0.24187660605430603,0.23543699646949767,0.2409972424030304,0.23919197610855103,0.238612973985672,0.23759109699726105,0.2322578649044037,0.2346625153541565,0.23639452578544617,0.2290675136089325,0.23250037899017334,0.23199741796016693,0.22435487295150758,0.2350756649208069,0.22584394018650056,0.23430158411979676,0.227328200674057,0.22949548127174377,0.14462523242235184,0.11554395524024963,0.10490777522087097,0.09586572716593743,0.08950049034595489,0.084054255194664,0.0804642326927185,0.0767232557964325,0.07555858590364456,0.07534936883926392,0.0697219783782959,0.06879007815778256,0.06711435638904571,0.06607634430885315,0.06271677460432053,0.06168590265989304,0.058037479041814805,0.05770200461745262,0.05761421167373657,0.05533814812421799,0.05430910948991775,0.05163513605594635,0.05174680070638656,0.051568200590610506,0.04905446735143661,0.04589787603855133,0.04830250996530056,0.04570866600513458,0.04706743167161941,0.04646203602075577,0.042881089594364166,0.04102610349535942,0.042640623887777326,0.04066754845380783,0.040457837109565735,0.03855117981791496,0.03889053031206131,0.038200333368778226,0.03790857624173164,0.038900572533607486,0.03240838408529759,0.030876792980507016,0.029927022337913514,0.028849369079470635,0.029101924089193345,0.028846594883203507,0.02752975005865097,0.026873681460618973,0.026711532456874847,0.02614312515258789,0.026347527695298197,0.026150392210483552,0.025143531408309938,0.024958343853354454,0.02622576150417328,0.02615199649512768,0.025613215614557268,0.025113499915599823,0.025046903198063374,0.025874926079809665,0.024579515912532806,0.024565084844827653,0.024263000878095627,0.023801917821764947,0.025603113828897475,0.025194327847361565,0.023717845208644867,0.023608427472710608,0.024834905664920807,0.024683855319023132,0.023264557584524153,0.02424520412683487,0.025083408667445184,0.022956188396811485,0.02296475747704506,0.022708503668308257,0.02294169340670109,0.02246744455575943,0.02178490361392498,0.022079736577272416,0.022541431593894958,0.02233659120082855,0.023196948546171187,0.022234358790516853,0.0216432982224226,0.022022617119252682,0.021987402131557466,0.023362208523079752,0.02210758107095957,0.022562828093916177,0.022109712387621404,0.022071917546093466,0.020587641554772853,0.02119955596446991,0.021431594947874544,0.021150278480798007,0.02185123460650444,0.02144022136449814,0.02092970120817423,0.022346655029952527,0.021038634214401244,0.021263076013326644,0.021014807429909705,0.021380259032845496,0.021558549388051032,0.020041950496435167,0.021531024698019027,0.02013096007719636,0.01966620412647724,0.01996971015870571,0.020482722474336624,0.01999039910554886,0.019816330426931383,0.020315366160273553,0.02121646203696728,0.020450516266226768,0.019979856876730918,0.020022987189292907,0.01978501676976681,0.019995968006849288
test_loss,1.2978527009487153,1.0140430212020874,0.8325143510103226,1.5822806745767592,0.7036850789189338,0.6287751853466034,0.6204958203434944,0.6168479532003402,0.6910843476653099,0.5837683293223381,0.6569404935836792,0.4989567032456398,0.5345254921913147,0.5316939076781273,0.5454333904385567,0.6162018823623657,0.5249942326545716,0.47358582928776743,0.6781595429778099,0.4823662030696869,0.5062684008479118,0.6018916913866996,0.4375207597017288,0.4777296683192253,0.46844612181186673,0.5187343250215054,0.5734730538725853,0.45299426198005677,0.4680818420648575,0.5194808459281921,0.4708450286090374,0.5484191271662712,0.45833235561847685,0.4200876121222973,0.4591302238404751,0.46557118445634843,0.49565182015299797,0.41674660384655,0.38694421082735064,0.45377063766121867,0.4402302825450897,0.5023022346198559,0.45301311045885084,0.4082868754863739,0.5129494631290435,0.46454441726207735,0.5157281556725501,0.4779897174239159,0.42443328455090523,0.4426283133029938,0.4383894094824791,0.4331852985918522,0.46684962198138236,0.4091294936835766,0.44460775449872014,0.4587616691738367,0.48891541481018064,0.4595498034358025,0.4243143375217915,0.37655946165323256,0.5180277840793133,0.41378833547234534,0.39900164410471917,0.417537857145071,0.40247395873069763,0.4718550376594067,0.3981983889639378,0.39624359250068664,0.5388434779644012,0.629262560158968,0.47238813385367395,0.4479077877104282,0.4430901174247265,0.3906154865026474,0.4929366612434387,0.44573725268244746,0.42402501702308654,0.5466272243857384,0.5420338934659958,0.5418477655947208,0.27654716454446315,0.27690883092582225,0.28002647012472154,0.2822834873199463,0.28465797983109953,0.28921074777841566,0.2919338534027338,0.28618055358529093,0.2959217972308397,0.29245533838868143,0.29855387479066847,0.2941380529105663,0.30090197414159775,0.3020661276578903,0.3047880803793669,0.3056009285151958,0.3155989494919777,0.31723032213747504,0.3174316903948784,0.323640393987298,0.3119558897614479,0.3206510402262211,0.3269794116169214,0.32315359994769094,0.3221259654313326,0.33009868159890177,0.33110987588763235,0.33544401317834854,0.3335517879575491,0.3339664391428232,0.3393282004445791,0.3355697102844715,0.34592254444956777,0.3586657042056322,0.3456362949311733,0.35125156842172145,0.3485048545897007,0.3502401015162468,0.3485825726389885,0.35369928494095804,0.3469146826863289,0.3454702450335026,0.3463211917132139,0.34156499154865744,0.3417376436293125,0.3413522523641586,0.3409575540572405,0.34519967049360273,0.3429687537997961,0.3437779493629932,0.3425368168950081,0.34653846435248853,0.3452306593209505,0.34546169333159926,0.34582629427313805,0.34686555482447146,0.3471089535206556,0.3482875287532806,0.3464774028211832,0.34352417312562467,0.3477873347699642,0.3493177556246519,0.3499080588668585,0.34896196648478506,0.3498828268796206,0.35343403555452824,0.35148077078163625,0.35270117804408074,0.34848995611071587,0.349462679028511,0.35180799692869186,0.35127545438706875,0.3516758807748556,0.35086393281817435,0.3518732227385044,0.3532444247603416,0.3503809714317322,0.35012427940964697,0.35211828850209714,0.3541438888758421,0.35414718486368657,0.3495998332649469,0.3563543596863747,0.3532416995614767,0.3553910429775715,0.3539076542854309,0.3511239272356033,0.3538205599784851,0.3566374445706606,0.3581044398993254,0.3569562214612961,0.3552116513252258,0.3553218123316765,0.3555163840204477,0.35678683057427407,0.3555023739486933,0.3579561402648687,0.359316798299551,0.35506501808762553,0.35914234034717085,0.3594909754395485,0.3613637939095497,0.3625213874131441,0.3615474563091993,0.365520531013608,0.3606740613281727,0.3582324353605509,0.356970978602767,0.3613011560589075,0.3613043104112148,0.36109254844486716,0.36099710427224635,0.3627129570394754,0.3630062059313059,0.36105399563908575,0.36213233552873136,0.3650357822328806,0.3632635124027729,0.3596183121204376,0.3619950067251921
train_acc,42.56,62.372,70.832,74.994,77.794,79.528,81.054,82.158,83.264,83.954,84.394,84.848,85.4,85.804,86.098,86.734,86.746,87.25,87.278,87.67,87.704,87.94,88.224,88.454,88.462,88.876,88.99,89.066,89.38,89.348,89.214,89.48,89.66,89.816,89.784,90.124,90.126,90.272,90.08,90.272,90.368,90.53,90.766,90.706,90.484,90.698,90.676,90.92,90.872,90.922,90.98,91.28,91.292,91.134,91.234,91.448,91.414,91.702,91.428,91.29,91.362,91.626,91.474,91.688,91.434,91.568,91.55,91.628,91.904,91.714,91.76,92.056,91.854,91.858,92.184,91.65,92.026,91.646,92.046,91.942,95.138,96.12,96.432,96.722,97.054,97.146,97.228,97.448,97.432,97.522,97.614,97.654,97.694,97.756,97.848,97.94,98.058,98.028,98.044,98.108,98.136,98.232,98.234,98.252,98.326,98.458,98.386,98.442,98.436,98.49,98.57,98.688,98.536,98.638,98.648,98.75,98.68,98.696,98.744,98.716,98.964,99.014,99.048,99.126,99.108,99.146,99.198,99.19,99.192,99.232,99.23,99.272,99.258,99.254,99.218,99.23,99.256,99.238,99.288,99.224,99.306,99.282,99.318,99.306,99.21,99.26,99.33,99.326,99.216,99.258,99.372,99.292,99.25,99.324,99.346,99.392,99.332,99.342,99.404,99.416,99.366,99.376,99.324,99.376,99.388,99.384,99.392,99.318,99.37,99.386,99.392,99.386,99.432,99.414,99.404,99.414,99.384,99.412,99.45,99.368,99.434,99.444,99.408,99.376,99.38,99.464,99.4,99.448,99.448,99.462,99.418,99.446,99.458,99.442,99.364,99.43,99.442,99.444,99.446,99.436
test_acc,54.46,63.85,70.62,58.55,76.87,78.63,79.1,79.5,77.33,80.69,78.89,83.21,82.08,82.39,82.32,80.49,82.44,84.52,78.32,84.36,83.39,81.83,84.98,84.55,84.85,83.58,82.29,84.79,84.95,83.72,84.92,83.59,85.98,85.97,85.6,84.71,84.55,86.45,87.32,85.43,86.54,84.12,85.53,86.62,84.25,85.95,84.02,84.89,86.42,86.18,86.53,86.3,85.99,87.24,86.23,85.83,84.91,85.83,87.01,87.85,83.84,87.41,87.04,86.82,87.16,86.03,86.95,87.19,84.03,81.56,85.96,86.03,86.66,87.77,85.32,86.27,87.17,84.12,84.5,83.52,91.02,91.37,91.25,91.33,91.47,91.42,91.26,91.59,91.44,91.24,91.34,91.55,91.25,91.41,91.4,91.5,91.38,91.37,91.37,91.08,91.43,91.35,91.28,91.33,91.44,91.63,91.47,91.44,91.62,91.6,91.45,91.64,91.46,91.49,91.51,91.23,91.58,91.25,91.65,91.67,91.92,91.8,92.07,92.0,91.93,91.91,91.89,91.93,92.08,91.94,91.87,91.94,91.98,92.13,92.12,92.01,92.05,91.92,91.95,91.94,91.89,91.94,91.85,91.85,91.87,91.96,91.95,91.87,91.96,91.87,91.82,91.98,91.96,91.91,92.04,91.96,91.87,91.95,91.92,91.8,91.86,91.94,91.86,91.92,91.84,91.84,91.98,91.81,91.99,92.0,91.91,91.89,91.91,92.01,91.93,92.02,91.9,91.93,91.91,91.93,91.72,91.81,91.91,91.86,91.79,91.83,91.89,92.04,91.96,91.8,91.94,91.94,91.94,91.86,91.83,91.88,91.82,91.87,91.88,91.87
train_time,0.07249647211235807,0.05954213947286386,0.05500450036714754,0.05480315069408368,0.05882891608626031,0.05525193068072619,0.0557356661238024,0.05811605551053801,0.05422143070289241,0.05511189116846265,0.057989524758380394,0.05417906719705333,0.05382922421330991,0.05298194129143834,0.056487173070688075,0.05604621211586096,0.05514614112541803,0.057974361702609244,0.054877645829144645,0.055212885522476544,0.05806990718597646,0.054892994863602815,0.054907798157323655,0.05863891782053291,0.05450278840711355,0.05458959045312594,0.05486732675596271,0.05532056535296428,0.05298975422559187,0.05279085703213197,0.05927248805989999,0.05480078175244734,0.053995282448771054,0.05879856985243385,0.05488405874013291,0.053855052689457186,0.05436932644270875,0.055390153089752585,0.054068684273058804,0.05477005197568927,0.058034257815622006,0.05409873355075222,0.05291479749752737,0.05653031219911697,0.05324811764690272,0.05619088524137921,0.05558072575522811,0.05558114283529999,0.05412051500871663,0.054808275778885085,0.05846161488681803,0.05425877217441569,0.05544619852929469,0.05844064868624558,0.054049197365255916,0.05493786511823649,0.05390420838085282,0.055136977559160395,0.053749867412440304,0.055559033323126984,0.05922715072436711,0.05470281671685026,0.05546742144143185,0.05811045053974747,0.05407183798377776,0.05504152232118885,0.05476295368750687,0.058122572081778054,0.054529795561300214,0.05486440414662861,0.05790388309742179,0.05344675690926554,0.0531837495086748,0.055474650829344455,0.055407297885631354,0.054787519947647134,0.05465769462878137,0.05857372101005691,0.05398203405882696,0.054742471031520676,0.05862502734679395,0.05420933721010642,0.05464199314946714,0.05438064126407399,0.05757876247396249,0.054471828138736814,0.05246673459592073,0.05643308680990468,0.05393340459565067,0.05487870804184233,0.05523996584860565,0.05437338077808585,0.054146344704396276,0.05521818500040742,0.057975063543490434,0.05335756214073552,0.05490054681782832,0.05791932237727563,0.054141697066519265,0.05508064857834136,0.054045640599087376,0.05641745484393576,0.05297672108311177,0.05353175770596165,0.058927295762864526,0.054581217753612785,0.054221600827658575,0.054251309246053474,0.05857483200404955,0.05450427623660973,0.05396386912411741,0.05854548700630208,0.05442044923982352,0.054298777104643606,0.054898063240148835,0.056751642690595155,0.05271486248201726,0.05284298167509191,0.05862363586035531,0.054520217963801625,0.05415926991826128,0.05495434587873766,0.05637493157935569,0.05408796629942287,0.0551115472603332,0.05766405108029885,0.05383151327557576,0.05484427637456323,0.05355403246477132,0.05686899280304189,0.053602738758487166,0.05251007921555463,0.056292520459655604,0.053768912239757646,0.05541487545003671,0.05484782155517422,0.0578583914910436,0.05402559392592486,0.05488005806418026,0.058179039479521535,0.05419614552841772,0.05502781599683835,0.05419705651910104,0.058176554072543483,0.05531594698386424,0.05311114099019629,0.05511709308380361,0.052286298073771054,0.0551699220067095,0.05458527452805463,0.05806017958599588,0.05493295040276959,0.05367551984079658,0.054262642360404324,0.05822030906482121,0.05355238609606652,0.054864505977581836,0.05771923431045259,0.05351710746355374,0.054505619551519606,0.05299390368449414,0.056373520580399065,0.05340819773466691,0.05623927994457352,0.05535728059461355,0.05668348546528146,0.0547896773004166,0.055247770855798746,0.057681963571807,0.054884114228855925,0.05516947809692539,0.053933910091819665,0.0578955353983223,0.05515392783962552,0.05408688030584389,0.052727822452554925,0.05539965385671162,0.05274750082694051,0.05566442774994599,0.05836391997764177,0.05346592003122315,0.05418640207451628,0.055000316151572616,0.05757295993892738,0.054379606490854715,0.05499032574236545,0.05389253135837253,0.0582715806448856,0.054550942862430195,0.053627977590731644,0.054035127010491804,0.052695025568423065,0.05400519297860772,0.05455879787045062,0.05850554183316048,0.05490681643376265,0.05378034230693222,0.0544297932968725,0.057907239860281005,0.05346661089631298
skip_list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
